359	394	1625	
5857	3936	6762	
8594	8638	8942	
9192	7128	6170	
7666	1870	9916	
6181	1564	6389	
9837	2774	1134	
7372	5658	5108	
2479	2886	546	
8560	9003	6317	
4439	3906	2408	
4886	97	5534	
4659	7395	9823	
9523	4361	7230	
6857	7120	274	
2377	3889	5203	
1847	287	1991	
256	9236	6294	
7643	9098	6409	
708	2542	6481	
6666	8091	6977	
5048	3238	8163	
527	8625	2181	
9314	3527	5560	
5531	8410	8721	
1961	6217	4943	
5233	3118	5042	
9379	3625	5609	
2171	9792	7097	
3674	876	658	
642	7438	6707	
6478	9145	8581	
1480	5955	4039	
8350	5674	7196	
316	5329	5608	
2366	1235	1528	
6493	1380	7969	
8187	9266	901	
7911	5607	2263	
687	1464	3450	
2061	3618	9780	
5053	9594	9979	
7522	9246	863	
9547	1340	2345	
7158	8964	9668	
9763	9109	4352	
8309	4275	8720	
8573	8740	3358	
4331	9961	7205	
8525	8508	8150	
922	1692	6127	
5338	4838	4705	
4723	8725	7872	
6039	9218	5552	
8035	1463	8638	
2047	18	7858	
5814	4066	7865	
4477	9064	8670	
4670	3738	9328	
1874	7367	8063	
7647	937	101	
8245	3159	108	
4125	2046	2050	
5697	3032	468	
2931	4436	8816	
7035	1492	4384	
123	5026	62	
2409	4676	5499	
8215	4953	3220	
6564	6598	2278	
928	5825	3682	
1437	9820	6408	
8216	4093	8909	
4521	6939	4402	
9244	8216	3174	
9500	8711	312	
3597	3515	545	
3078	914	9610	
6650	6847	3267	
2261	3161	4671	
2016	488	9989	
4055	9818	7205	
6483	602	6999	
129	7322	2180	
3570	8492	7234	
3592	7472	5548	
5787	4020	3165	
6773	7098	8259	
7829	199	2622	
8863	1759	4835	
3905	8944	723	
7115	4314	3286	
5195	741	3391	
6639	3224	284	
3383	8117	5212	
8660	9838	2663	
7748	3544	6449	
546	4905	5217	
6425	6444	7084	
8677	6310	6861	
8094	1433	6896	
4267	5522	9396	
9154	240	7690	
4738	1331	6298	
606	6242	2153	
5359	8459	3357	
8018	3770	7367	
6723	9485	9671	
195	308	6243	
8150	4650	135	
2708	6431	1190	
8811	9003	2563	
8018	7127	9219	
3355	4217	5696	
2163	4640	9261	
6631	132	4198	
7988	5852	6148	
3205	6285	1747	
819	917	4992	
673	2187	9765	
5348	6035	5117	
4536	8954	3403	
5141	5694	8774	
8201	5071	442	
