4276	9605	1875	
3261	5563	2451	
8527	2467	2021	
2260	4379	269	
8785	647	4049	
3040	724	3962	
8436	2510	266	
8163	2469	9476	
7591	9469	496	
9827	3979	3373	
1350	4521	6083	
241	2566	3692	
7564	1460	9877	
9139	2179	7088	
3773	7201	3704	
3888	8049	2879	
4241	9073	3790	
4964	6075	7381	
8668	1395	2891	
4659	5092	6290	
7154	8014	9757	
6642	8079	3696	
2671	8208	3822	
9251	5032	6887	
8654	5997	3516	
511	4832	3269	
3687	8966	972	
8118	5582	2985	
622	191	6452	
4272	7405	1700	
280	3059	8396	
1828	6588	6301	
5034	824	8944	
364	1316	4789	
4221	7857	5194	
6862	8558	3274	
5006	6090	3384	
7625	6696	5629	
410	1313	3335	
6101	7055	2029	
4643	3236	16	
2605	9854	9828	
2215	957	9961	
8332	1727	4788	
6786	94	2679	
3654	1642	4106	
8373	4582	3333	
6754	7815	7356	
427	4347	8116	
1759	3291	5709	
2705	3023	591	
8247	224	5857	
9835	210	3443	
4600	7919	7680	
5998	6028	4684	
1681	3275	1482	
9459	2226	2342	
4664	3897	6834	
8105	4467	7111	
2962	8562	2503	
1245	8073	7407	
7338	1527	3825	
1196	9125	3447	
690	7060	336	
5778	7064	7427	
5577	631	8451	
7260	2705	1609	
5803	3814	4515	
1086	2254	2673	
850	3681	7736	
6055	4718	5506	
5198	4877	1058	
5084	6343	5000	
9261	6183	5575	
717	1707	6356	
9128	1585	1727	
6102	5576	1327	
1871	1344	5466	
1720	2124	409	
1177	8420	1517	
2156	8176	7862	
4823	8060	1919	
8414	2859	6549	
7483	4184	4444	
5790	4581	8242	
4539	2298	4469	
8155	5969	5917	
2947	7383	8152	
8748	2209	2767	
5910	653	904	
6565	1703	8798	
1998	4981	3942	
9953	1009	9687	
8393	1365	611	
80	8630	9920	
7794	4040	2933	
1496	5458	5479	
211	9665	4345	
3225	1839	2656	
1206	9425	6518	
5998	4655	5657	
902	4905	3206	
6039	8528	7732	
9096	7563	767	
3551	1058	517	
2432	2065	7776	
9347	2269	8593	
1267	6568	7018	
5109	2797	392	
5018	7633	9500	
5648	5950	3121	
6289	7347	1052	
18	5933	751	
2777	5626	3335	
4223	2339	5880	
8508	4425	5901	
4086	7955	4742	
4455	7227	5916	
4514	6073	5405	
2196	8457	2828	
4435	8599	9346	
2229	8249	451	
2040	8015	8525	
8565	979	1140	
2438	7955	6598	
3543	8788	7077	
5857	7873	802	
2624	8982	1015	
6456	4001	1129	
3668	7485	2402	
9200	6072	7418	
2844	9882	9628	
4618	7001	956	
1793	3261	9988	
5110	53	7692	
8848	9684	9393	
1734	8306	8545	
2497	7401	2267	
2454	9488	637	
5670	4160	304	
9658	6011	8976	
9011	7193	7133	
5964	6202	7304	
1814	7250	7207	
759	8941	7212	
8816	7088	5201	
3423	3011	8020	
5493	7165	5968	
4448	9688	4123	
9432	2670	223	
1261	8480	7671	
2258	2861	386	
1174	7728	9387	
7824	5496	4575	
9774	5205	3360	
3604	5865	8746	
3687	3899	6857	
2370	4752	7300	
6314	7875	3001	
5930	9448	2545	
1502	5441	7251	
9545	2696	7180	
9693	9495	8419	
3352	5645	6820	
5101	7400	6022	
5567	2153	9709	
1537	5127	3684	
834	7622	290	
1679	2690	9962	
8029	858	5238	
2738	3473	8546	
8111	3414	5326	
7778	1724	1585	
1047	4261	5721	
3093	2521	4075	
7876	283	4713	
9497	9005	4328	
1081	3451	5929	
6139	6823	7877	
7971	2146	739	
5383	5216	477	
4602	9166	8525	
8330	5171	8087	
1655	2591	2358	
47	5783	9799	
8292	7270	6456	
8419	3143	2355	
9766	9570	1543	
9408	5077	8651	
7605	6485	459	
3671	7272	6514	
3323	8140	6129	
7670	9823	5331	
2237	6813	8113	
3595	136	8199	
3974	1783	4008	
4003	6503	6898	
685	5210	2254	
6371	7250	8088	
4842	4027	4592	
5412	3422	2747	
1168	17	9516	
8931	7419	2910	
1305	6901	720	
3096	2669	3640	
7856	7791	6186	
7049	7834	3253	
7751	4667	430	
6515	9864	2255	
7088	1046	7851	
3183	2763	6086	
5889	9764	928	
1720	8742	3303	
1738	9961	240	
6644	5982	5594	
1280	3851	20	
5452	104	3841	
2508	769	8762	
2259	9664	9298	
1576	1690	4101	
2542	1645	9434	
2860	3711	7254	
3412	2715	5769	
7951	8508	531	
652	2102	2660	
93	7161	6254	
1431	2406	4082	
9955	915	7285	
969	2932	2653	
7589	714	1858	
584	4307	3957	
227	8768	9142	
8147	7699	3521	
9621	1994	4584	
9877	2009	6651	
2145	8618	5793	
7033	4539	849	
156	6884	8927	
275	5319	3587	
1482	3022	6402	
352	5642	3037	
5681	974	2594	
