642	5274	1699	
9822	7931	8933	
4571	1370	661	
6628	616	4729	
8744	7893	8785	
8453	2949	3529	
4739	9474	9286	
5716	6488	3867	
3602	7108	7030	
2666	2781	6782	
9265	9382	6426	
9763	3454	9335	
3342	3154	5285	
3429	3011	6616	
4145	9886	8885	
8754	872	1159	
1500	5699	7362	
7258	5511	5585	
5544	909	9345	
6249	6586	6899	
3875	6611	6540	
6332	2262	16	
4654	520	8435	
1071	7447	6649	
1961	4256	1357	
7765	4409	4768	
8660	6346	5233	
3506	6129	7741	
3604	7839	697	
4859	3523	3556	
3179	7648	8362	
554	4150	3030	
505	4355	1944	
5941	7613	9248	
7573	5033	7819	
9008	7328	4881	
4360	5298	7593	
9844	2344	5163	
1251	5438	3137	
6915	1744	2632	
5339	9850	1692	
5317	9542	6745	
9987	7640	5400	
3554	3024	5683	
7762	4121	4595	
6299	2877	2876	
1853	3319	1622	
526	8491	2359	
2868	7361	5261	
1986	130	6465	
4786	8391	7005	
7918	7442	2773	
5259	9074	4519	
9478	4550	3201	
3897	3702	4452	
6317	5461	2481	
292	313	825	
8746	8743	3190	
9534	3513	169	
3273	163	8236	
6683	2669	290	
782	7630	4837	
9809	6900	7549	
8362	167	8276	
9591	5490	1448	
7729	7816	4770	
7407	65	8500	
4634	4808	2031	
6927	1806	6663	
7196	9836	5350	
1768	8369	3071	
1899	3204	463	
2737	3473	2908	
2088	4736	7796	
7301	3798	9648	
6603	7633	6440	
5314	2442	9670	
6862	9344	8307	
2861	9930	2978	
4604	7049	8198	
9568	9083	1969	
5572	2116	4430	
5308	5440	9226	
2424	4440	866	
9432	4342	8823	
6816	6692	3375	
6295	4768	3223	
1721	6333	299	
2684	697	2621	
5726	2116	6818	
1928	6633	3641	
1695	1026	9738	
3181	1563	8670	
9524	7726	5261	
5225	3656	3576	
3730	416	2326	
8280	1091	9839	
3773	7721	7781	
503	7870	1068	
6975	3867	7183	
4152	5877	3448	
2699	5660	5427	
8606	374	3165	
4326	6751	9407	
5105	8085	8546	
3902	3846	5069	
2084	4124	3951	
6921	4877	6770	
6588	7136	9626	
1690	7238	4361	
3756	7970	3780	
2777	1821	991	
2364	4701	9434	
8701	9705	5459	
7681	7573	8709	
7331	5848	2311	
7748	7019	7255	
7975	1838	4487	
2196	4612	8614	
8640	234	4403	
747	2363	132	
5578	8682	402	
1771	8921	190	
7184	4042	4275	
4198	7702	6826	
9353	8193	4123	
7647	7432	5624	
4656	1278	1545	
6103	3120	1241	
7222	8202	1558	
313	6365	5665	
2234	4615	2716	
4592	9796	7655	
4572	53	5889	
1425	7835	8790	
7938	701	7585	
1766	5233	7962	
5204	500	1551	
1131	3879	8241	
6489	7968	3341	
1340	8793	7340	
6060	3739	7465	
2008	604	7224	
5266	3283	9598	
6901	6002	6804	
2457	2254	2236	
3822	8704	9914	
1402	9502	2272	
9389	3357	68	
9877	2029	1333	
1804	1116	8527	
2588	4056	5443	
4990	2812	3132	
9389	1975	3793	
7589	1554	4659	
3817	1158	3635	
898	8632	1377	
9146	2849	7800	
3311	9087	3255	
3902	636	4184	
8578	9208	7746	
9608	2713	3618	
720	4744	7421	
9767	5734	7764	
6977	9621	2416	
9516	2291	2153	
6125	5770	2694	
7034	7658	4131	
